match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S03M018,2,48,24,0,12.0,1.0,0-30(12),0-18(12),,MR Marsh,DC,6-200 (120)
S03M022,1,36,24,0,9.0,1.0,0-31(18),0-5(6),,Mohit Avasthi,MI,7-176 (120)
S03M005,2,6,6,0,6.0,0.0,,0-6(6),,R Parag,GT,5-180 (118)
S03M010,2,22,12,0,11.0,1.0,0-16(6),0-6(6),,R Parag,GT,8-191 (120)
S03M014,2,28,18,0,9.33,0.0,,0-28(18),,R Parag,GT,6-182 (115)
S03M019,2,24,12,0,12.0,0.0,0-10(6),0-14(6),,R Parag,GT,3-211 (118)
S03M024,1,4,6,0,4.0,1.0,,0-4(6),,R Parag,GT,9-126 (120)
S03M039,2,6,6,0,6.0,0.0,,0-6(6),,R Parag,GT,4-193 (117)
S03M046,1,19,12,0,9.5,1.0,,0-19(12),,R Parag,GT,6-187 (120)
S03M055,1,7,6,0,7.0,0.0,,0-7(6),,R Parag,GT,6-194 (120)
S03M059,1,25,12,0,12.5,0.0,,0-25(12),,R Parag,GT,5-207 (120)
S03M070,1,10,6,0,10.0,1.0,,0-10(6),,R Parag,GT,4-205 (120)
S03M027,2,39,24,0,9.75,0.0,0-28(18),0-11(6),,G Coetzee,KKR,3-169 (105)
S03M023,2,39,24,0,9.75,1.0,0-26(18),0-13(6),,SM Curran,KKR,6-198 (120)
S03M034,2,43,24,0,10.75,1.0,0-30(18),0-13(6),,K Rabada,DC,3-209 (120)
S03M048,2,46,24,0,11.5,0.5,0-20(12),0-26(12),,Shahbaz Ahmed,LSG,6-181 (120)
S03M055,2,41,24,0,10.25,1.0,0-16(12),0-25(12),,Shahbaz Ahmed,LSG,3-189 (120)
S03M005,1,25,12,0,12.5,1.0,,0-25(12),,MP Stoinis,PBKS,5-178 (120)
S03M009,2,25,12,0,12.5,0.0,,0-25(12),,MP Stoinis,PBKS,4-198 (111)
S03M015,2,16,12,0,8.0,1.0,,0-16(12),,MP Stoinis,PBKS,5-177 (120)
S03M005,2,45,24,0,11.25,0.0,0-37(18),0-8(6),,I Sharma,GT,5-180 (118)
S03M010,2,37,18,0,12.33,1.0,0-37(18),,,I Sharma,GT,8-191 (120)
S03M001,2,54,24,0,13.5,0.0,0-10(6),0-44(18),,Akash Deep,SRH,5-207 (113)
S03M041,2,41,24,0,10.25,1.0,0-33(18),0-8(6),,Akash Deep,SRH,4-192 (120)
S03M011,2,21,12,0,10.5,1.0,,0-21(12),,AS Roy,SRH,5-219 (120)
S03M016,2,38,12,0,19.0,0.0,0-38(12),,,AS Roy,SRH,6-199 (115)
S03M069,2,37,24,0,9.25,0.0,0-29(18),0-8(6),,AS Roy,SRH,2-176 (104)
S03M014,1,15,6,0,15.0,1.0,0-15(6),,,KA Pollard,CSK,9-177 (120)
S03M018,1,20,12,0,10.0,0.0,0-20(12),,,KA Pollard,CSK,2-201 (120)
S03M032,1,17,6,0,17.0,0.0,0-17(6),,,KA Pollard,CSK,3-200 (120)
S03M034,1,53,24,0,13.25,0.0,0-37(12),0-16(12),,MJ Henry,RR,5-254 (120)
S03M056,1,32,18,0,10.67,0.0,,,0-32(18),JG Bethell,SRH,9-163 (120)
S03M069,2,41,14,0,17.57,0.0,0-22(6),0-16(6),0-3(2),JG Bethell,SRH,2-176 (104)
